Thu, 09 Mar 2023 19:38:44 GMT | INFO | btm.log | Server running on port 3003 | 
Thu, 25 May 2023 20:18:15 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 20:18:34 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 20:21:30 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 20:41:03 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 20:53:27 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 20:53:35 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 20:55:35 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 20:55:57 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 20:56:20 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 20:56:27 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 20:56:40 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 25 May 2023 22:23:46 GMT | INFO | btm.log | Server running on port 4001 | 
Fri, 26 May 2023 04:18:50 GMT | INFO | btm.log | Server running on port 4001 | 
Fri, 26 May 2023 04:25:44 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 00:46:30 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 00:46:53 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 00:47:02 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 00:51:28 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 13:59:21 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 13:59:24 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 13:59:48 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 13:59:55 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 14:21:32 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 14:47:53 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 15:17:41 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 15:23:22 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 15:25:20 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 15:25:25 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 15:25:30 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 15:25:31 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 15:59:03 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 15:59:52 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:00:47 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:03:40 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:03:47 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:04:56 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:05:19 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:05:23 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:05:28 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:06:04 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:06:53 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:07:08 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:21:21 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:21:55 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 16:22:10 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 17:20:40 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 17:46:51 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 17:47:05 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 30 May 2023 17:50:28 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 31 May 2023 00:25:30 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 01 Jun 2023 21:33:33 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 08 Jun 2023 18:33:29 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 08 Jun 2023 18:34:22 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 08 Jun 2023 18:35:01 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 08 Jun 2023 18:35:30 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 08 Jun 2023 18:35:39 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 08 Jun 2023 18:36:00 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 08 Jun 2023 18:36:42 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 08 Jun 2023 18:45:37 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 08 Jun 2023 18:48:25 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 15:21:58 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 15:31:01 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 15:42:46 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 15:43:05 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 15:44:55 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 15:57:57 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 15:59:18 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 16:00:04 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 16:00:05 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 16:00:49 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 16:30:19 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 16:30:58 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 17:47:59 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 17:50:34 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 17:50:52 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 17:52:03 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 17:52:05 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 17:52:56 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 17:53:49 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 22:59:17 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 23:46:05 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 25 Jul 2023 23:54:14 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 26 Jul 2023 00:29:18 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 26 Jul 2023 04:13:14 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 26 Jul 2023 14:59:47 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 26 Jul 2023 18:13:27 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 26 Jul 2023 18:22:18 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 26 Jul 2023 18:29:57 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 26 Jul 2023 18:34:17 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:23:35 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:37:32 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:38:00 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:38:31 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:38:33 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:48:54 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:50:06 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:52:43 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:52:44 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:52:46 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 21:58:04 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:05:12 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:24:02 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:42:29 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:43:29 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:44:19 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:44:42 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:44:55 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:45:27 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:45:31 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:45:56 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:48:03 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:48:47 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:50:28 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:50:45 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:51:05 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:52:00 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:52:09 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:52:29 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:52:50 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:54:09 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:55:04 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:55:17 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:55:23 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:55:40 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:55:54 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:56:19 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:56:51 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:57:49 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 22:58:34 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:01:22 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:02:21 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:04:30 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:07:42 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:08:18 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:08:22 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:08:30 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:08:36 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:12:14 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:18:05 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:18:54 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:19:17 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:19:31 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:19:42 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:20:24 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:24:23 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:25:33 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:25:54 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:26:26 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:26:56 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:27:08 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:27:25 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:27:35 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:28:14 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:28:36 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:28:44 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:29:39 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:31:09 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:31:17 GMT | INFO | btm.log | Server running on port 4001 | 
Thu, 27 Jul 2023 23:31:19 GMT | INFO | btm.log | Server running on port 4001 | 
Fri, 28 Jul 2023 00:42:34 GMT | INFO | btm.log | Server running on port 4001 | 
Fri, 28 Jul 2023 01:07:54 GMT | INFO | btm.log | Server running on port 4001 | 
Fri, 28 Jul 2023 01:21:25 GMT | INFO | btm.log | Server running on port 4001 | 
Fri, 28 Jul 2023 01:24:02 GMT | INFO | btm.log | Server running on port 4001 | 
Fri, 28 Jul 2023 01:42:03 GMT | INFO | btm.log | Server running on port 4001 | 
Fri, 28 Jul 2023 01:42:42 GMT | INFO | btm.log | Server running on port 4001 | 
Fri, 28 Jul 2023 01:43:26 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:21:18 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:53:09 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:53:13 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:53:57 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:54:09 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:54:12 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:54:14 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:54:16 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:54:21 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:54:32 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:56:52 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:57:26 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:57:38 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:57:59 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:58:06 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:59:58 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 15:59:59 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 20:35:38 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 20:48:49 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 20:49:05 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 20:49:20 GMT | INFO | btm.log | Server running on port 4001 | 
Tue, 01 Aug 2023 20:49:42 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 02 Aug 2023 01:09:03 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 02 Aug 2023 01:58:27 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 02 Aug 2023 02:05:32 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 02 Aug 2023 02:07:27 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 02 Aug 2023 02:52:51 GMT | INFO | btm.log | Server running on port 4001 | 
Wed, 02 Aug 2023 05:18:25 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 21:46:06 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 21:46:51 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 21:48:16 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 21:49:02 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 21:49:12 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 21:49:31 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 22:59:57 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:09:26 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:09:28 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:09:55 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:13:57 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:15:31 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:16:26 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:16:48 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:18:57 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:19:53 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:19:57 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:20:17 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:23:14 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:23:32 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 14 Aug 2023 23:23:49 GMT | INFO | btm.log | Server running on port 4001 | 
Sat, 11 Nov 2023 16:00:12 GMT | INFO | btm.log | Server running on port 4001 | 
Mon, 18 Dec 2023 21:21:02 GMT | INFO | btm.log | Server running on port 3001 | 
Mon, 18 Dec 2023 21:25:34 GMT | INFO | btm.log | Server running on port 3001 | 
Mon, 18 Dec 2023 21:25:56 GMT | INFO | btm.log | Server running on port 3001 | 
Mon, 18 Dec 2023 21:26:09 GMT | INFO | btm.log | Server running on port 3001 | 
Mon, 18 Dec 2023 21:26:21 GMT | INFO | btm.log | Server running on port 3001 | 
Mon, 18 Dec 2023 21:26:40 GMT | INFO | btm.log | Server running on port 3001 | 
Mon, 18 Dec 2023 21:26:49 GMT | INFO | btm.log | Server running on port 3001 | 
Mon, 18 Dec 2023 21:30:33 GMT | INFO | btm.log | Server running on port 3001 | 
Mon, 18 Dec 2023 21:33:26 GMT | INFO | btm.log | Server running on port 3001 | 
Mon, 18 Dec 2023 21:33:32 GMT | INFO | btm.log | Server running on port 3001 | 
Mon, 18 Dec 2023 21:33:35 GMT | INFO | btm.log | Server running on port 3001 | 
Tue, 19 Dec 2023 20:11:32 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:52:41 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:00 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:01 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:04 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:13 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:18 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:19 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:22 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:28 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:36 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:40 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:53:41 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:54:12 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:54:22 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:54:40 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:56:26 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:57:18 GMT | INFO | btm.log | Server running on port 3001 | 
Wed, 20 Dec 2023 23:58:33 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 00:09:03 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 00:57:27 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 01:06:18 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 01:06:44 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 01:06:47 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 01:06:48 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:51:46 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:52:02 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:52:41 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:53:18 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:55:02 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:55:21 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:55:24 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:55:27 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:55:33 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:55:44 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:55:49 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:56:03 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:56:07 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:57:55 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:58:01 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:58:16 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 02:59:31 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:02:56 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:03:31 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:04:24 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:05:02 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:06:11 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:06:38 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:08:07 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:08:40 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:11:03 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:14:00 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:14:33 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:15:39 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:16:03 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:16:37 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:19:26 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:20:19 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:37:52 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:38:07 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:38:26 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:40:16 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:40:33 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:40:46 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:41:06 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:41:37 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:41:56 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:43:47 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:44:43 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:44:48 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:45:24 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:45:35 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:45:42 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:46:18 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:46:56 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:49:11 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:56:19 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:56:53 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:57:50 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:58:02 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 03:59:08 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 04:04:24 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 04:04:48 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 04:11:47 GMT | INFO | btm.log | Server running on port 3001 | 
Thu, 21 Dec 2023 04:12:33 GMT | INFO | btm.log | Server running on port 3001 | 
